# Source: qiq_1min_merra_qc.txt | Filters: Zenith<=87.0, Clearsky=1
# Total=75981 | Split Fraction=0.3 | Seed=42
# HOLDOUT TEST SET (22794 rows)
time_utc	ghi	bni	dhi	zenith	merra_ALPHA	merra_ALBEDO	merra_TQV	merra_TO3	merra_PS	merra_BETA
2024-01-31 04:46:00+00:00	430	848	90	66.3050544356	1.32521266667	0.559118743333	0.111448441333	0.412797876	1008.37304	0.0346484717542
2024-12-06 05:06:00+00:00	293	785	69	73.3723337835	1.4382696	0.560464564	0.1656632	0.414524928	999.72462	0.0203856278598
2024-02-04 05:14:00+00:00	422	890	70	66.5127002619	1.20356408	0.556645102667	0.186653253333	0.462583873333	1010.10454067	0.0191492012642
2024-04-04 03:35:00+00:00	823	982	81	41.9975468708	0.981676955	0.140050639167	0.468421191667	0.412584866667	997.812716667	0.0394117211514
2024-04-04 01:48:00+00:00	715	961	73	48.8330920714	0.702727087	0.144961242	0.449907535	0.411732768	998.89663	0.0387999644557
2024-04-08 23:30:00+00:00	387	783	74	66.6168636093	0.97986007	0.16875243	0.3930302	0.4200357	1004.0842	0.0730419020802
2024-02-24 05:07:00+00:00	537	838	112	59.605231493	0.726222870167	0.539709085	0.281311955167	0.428303021833	1007.536305	0.0605669645328
2024-02-20 04:58:00+00:00	555	940	87	60.5018517803	1.12292300667	0.551650314667	0.095085751	0.487040066	1012.11078667	0.0184835638032
2024-03-20 06:03:00+00:00	575	851	95	55.8406452165	0.960134832	0.172978561	0.3276957025	0.466797145	996.0667155	0.0581961429405
2024-01-18 05:29:00+00:00	318	833	58	71.8040673363	1.23643393	0.561282881	0.196702559667	0.439896858333	1011.7926275	0.0215994576406
2024-10-27 05:25:00+00:00	383	792	67	66.2817715749	1.472062375	0.177583775833	0.788367880833	0.329961969167	994.125645	0.0284641118001
2024-02-01 04:37:00+00:00	443	915	67	65.7101602238	1.28088662	0.559690021333	0.168816489833	0.441906160333	1010.44933167	0.013227457166
2024-11-30 01:07:00+00:00	226	760	50	76.6069751474	1.42318768	0.556784521667	0.289222338667	0.360663216167	985.347793333	0.0200181034327
2024-07-01 00:30:00+00:00	673	783	119	45.8963405908	1.5517288	0.14513192	1.6755262	0.37022955	985.9147	0.0472306756334
2024-12-11 03:54:00+00:00	340	836	68	70.9527439772	1.40662138	0.56224597	0.294583342	0.39254286	1003.74858	0.0171586641631
2024-06-02 02:00:00+00:00	833	761	178	32.4606770697	1.52322835	0.131705435	2.5199022	0.3686089	989.69715	0.167785452451
2024-03-07 23:09:00+00:00	124	550	36	80.9966603472	1.240065345	0.477758727	0.2064962525	0.527350046	998.836935	0.0289193502717
2024-09-03 07:18:00+00:00	451	798	62	61.0188533723	1.42076602	0.180241612	1.8235094	0.30805233	984.62718	0.0258493759892
2024-03-05 00:26:00+00:00	328	757	72	70.3794110706	1.26651363333	0.495502970667	0.271148330667	0.506036006667	1000.35260667	0.0257479107151
2024-02-07 00:06:00+00:00	123	550	37	81.421630645	1.012797636	0.55138906	0.27768209	0.412350486	1004.475504	0.0321950714202
2024-03-28 08:32:00+00:00	219	620	55	75.0885956091	1.49433102	0.194589084667	0.434329725	0.483605972667	968.577261667	0.0366384850065
2024-04-28 01:10:00+00:00	745	923	88	45.5948897899	0.7602791	0.143944516667	0.49716105	0.440098866667	1000.00742333	0.0574413835817
2024-11-08 06:26:00+00:00	168	373	80	76.0345633995	1.75533744	0.205056628667	0.516432738	0.298202115333	1004.30150333	0.0914502737748
2024-12-18 00:50:00+00:00	145	625	44	80.6261135644	1.12761003333	0.55288088	0.247000283333	0.40932842	1010.1754	0.0264123842197
2024-11-14 05:09:00+00:00	292	494	123	70.0208902026	1.308637285	0.2215496145	0.7695085425	0.328898837	992.9070625	0.0748322768016
2024-07-11 04:26:00+00:00	708	321	422	26.8827264218	1.99656293333	0.149886008667	2.57165461333	0.342486414667	979.803506667	0.438002377611
2024-01-31 04:04:00+00:00	450	852	96	65.3630688881	1.31570381	0.559420221667	0.109170309667	0.411572903333	1008.58521333	0.0344854483607
2024-10-23 03:00:00+00:00	488	779	95	59.6275716615	1.4087739	0.1617331	1.13152345	0.342295245	994.88312	0.0406191373088
2024-09-17 07:11:00+00:00	394	804	53	64.8986965168	1.26618701167	0.1821682385	1.230869165	0.29875324	993.270218333	0.0206631004636
2024-07-30 09:49:00+00:00	150	366	65	76.607888119	1.465184525	0.1869736165	3.83671272167	0.297174552667	978.559004333	0.0755367128489
2024-12-05 03:20:00+00:00	351	835	70	70.2730885069	1.31791766667	0.564764416667	0.409266116667	0.432393925	985.179233333	0.024852343913
2024-10-12 05:19:00+00:00	493	872	62	60.5171513214	1.29432412333	0.172763897	0.8194598905	0.3242437505	999.896233333	0.0241315626493
2024-10-15 04:56:00+00:00	522	913	62	59.7699817203	1.45345903667	0.171255986667	0.397706361667	0.350511363333	998.770705	0.0152440148406
2024-02-02 01:01:00+00:00	240	749	53	75.6367582701	1.28490447167	0.555827793333	0.153030991	0.44426626	1011.82702	0.0195156098912
2024-04-16 08:49:00+00:00	226	511	76	73.5074943703	1.504809205	0.187489508333	0.7780619525	0.393722054833	986.156763333	0.0410919314819
2024-09-05 07:53:00+00:00	341	714	64	67.2363433039	1.64436150167	0.19575838	1.53965682667	0.3296480985	985.964023333	0.0269480998144
2024-04-27 06:42:00+00:00	655	886	86	50.545649384	1.1666997	0.14569585	0.90303988	0.45473959	991.21916	0.105726241967
2024-02-23 00:37:00+00:00	304	792	65	72.6221566045	0.5597993825	0.545323778167	0.179615585667	0.389908852	1017.29956	0.0590066002161
2024-02-22 03:37:00+00:00	588	944	88	58.3486990538	0.730902739667	0.550468508333	0.224121544	0.409194609167	1015.50636917	0.0396359882485
2024-05-19 09:00:00+00:00	319	700	68	69.023564933	1.48394185	0.18047028	0.865442	0.392206925	992.62165	0.0448915982073
2024-11-18 03:20:00+00:00	407	911	53	67.1360981987	1.55431566667	0.232745891667	0.200415746667	0.34473509	1014.16683333	0.0136793652741
2024-03-13 05:35:00+00:00	578	878	81	55.3596665816	1.229866125	0.250477689167	0.568543944167	0.468772691667	988.994345	0.0541899267855
2024-02-14 06:09:00+00:00	385	826	73	67.7625846866	1.172656975	0.535670525	0.21590274	0.477676602	1003.94714	0.0399209287042
2024-09-14 08:33:00+00:00	186	587	55	76.8720895387	1.06741346	0.217493318	1.122539345	0.3213190015	986.81375	0.0247744749525
2024-06-07 01:44:00+00:00	858	895	87	34.17682942	0.768915686667	0.13198795	1.21446842	0.384900542667	979.204036667	0.0822542711972
2024-11-22 03:00:00+00:00	378	889	50	68.3041914614	1.45948785	0.233007335	0.31658059	0.362140525	1010.0158	0.0144867429838
2024-12-18 00:12:00+00:00	69	473	27	84.9316684607	1.10805238	0.54722571	0.236086685	0.411077502	1010.05997	0.025437475539
2024-04-22 00:39:00+00:00	587	650	181	51.7764781122	1.285882105	0.148540682	1.313648135	0.386045913	983.734905	0.150677291203
2024-05-23 23:29:00+00:00	529	783	92	56.3999592485	1.51291657667	0.155407497833	1.443380195	0.41286825	995.509880833	0.0508535283884
2024-01-31 03:31:00+00:00	447	849	96	65.5677942906	1.307238815	0.559554724167	0.107398831167	0.409898538333	1008.79795333	0.03425849045
2024-10-18 05:00:00+00:00	507	893	72	61.1567394069	1.3602087	0.17381932	0.193881405	0.34580745	1000.1488	0.012211805557
2024-09-21 04:27:00+00:00	678	911	72	48.6006048551	1.71526462	0.151027915	0.95768912	0.3208801495	998.409606	0.0201342236992
2024-12-12 04:56:00+00:00	293	811	60	73.1608056218	1.46340006	0.560389181667	0.243610911667	0.422719280333	1000.60353	0.0117386994421
2024-01-06 03:13:00+00:00	312	652	97	70.7885202379	1.278324465	0.5571558365	0.225156590167	0.488038996833	998.57731	0.0466168331558
2024-12-26 05:43:00+00:00	232	740	55	76.1045204625	1.16031164333	0.55330714	0.261413955667	0.415222168167	998.493505	0.0307888617192
2024-09-07 07:45:00+00:00	338	680	67	66.6300867142	1.066783675	0.18948674	2.496587575	0.3240447075	985.323925	0.0457721920888
2024-12-07 23:59:00+00:00	59	434	23	85.4063216625	1.43241483667	0.553527245	0.551755562667	0.327086031167	1000.538006	0.0154646491563
2024-04-29 22:03:00+00:00	217	616	56	75.1257306701	1.261901475	0.1985712605	0.919220885	0.4603850925	984.4673325	0.0540281255315
2024-09-08 08:41:00+00:00	171	481	56	76.1465845419	1.16563668	0.212357121333	2.61189243333	0.313547492	987.867721667	0.0619698714569
2024-01-14 01:23:00+00:00	225	746	50	76.7451462151	1.25461557833	0.561946224167	0.1567184275	0.427923014167	999.815026667	0.0272098844819
2024-04-30 23:25:00+00:00	463	783	81	61.146867569	0.678475578333	0.162285249167	1.091616225	0.413445385833	982.923166667	0.0615496380763
2024-01-29 04:35:00+00:00	427	866	83	66.4784438025	1.29512455	0.560453485833	0.130168631667	0.457223808333	1010.7933375	0.0257363299898
2024-04-01 06:13:00+00:00	639	928	78	53.3170504487	0.795753116333	0.157039509333	0.417043093333	0.442098877167	990.472691667	0.0478195060949
2024-09-17 01:56:00+00:00	646	900	69	50.5738660429	1.20290967667	0.156195744667	1.02831604	0.29703605	995.441866667	0.0174630767546
2024-05-06 06:35:00+00:00	674	821	108	47.5508431097	0.952919286667	0.143297121667	1.01990730417	0.391116613333	994.455608333	0.0823325069851
2024-11-08 02:33:00+00:00	343	467	151	65.5510627915	1.81277232	0.1854345055	0.4895050535	0.286584521	1005.601415	0.0799273584912
2024-05-07 22:51:00+00:00	379	679	90	65.2933300467	0.8872287425	0.167917676	1.467409745	0.3773755445	990.085596	0.102648848744
2024-02-27 00:29:00+00:00	165	4	164	72.3745100188	0.985576355	0.539733959	0.427613392833	0.4895228225	1008.20052167	0.290333043056
2024-05-15 07:14:00+00:00	625	904	62	52.0130525706	0.375279516667	0.146158841333	1.02269225333	0.40068664	992.146886667	0.0680258217435
2024-03-05 23:14:00+00:00	130	565	38	80.8716863104	1.16606318	0.490132304	0.310085816	0.492018098667	999.591133333	0.0258107351761
2024-01-21 04:16:00+00:00	322	158	268	68.0137182179	1.10611385333	0.563881323333	0.160007725667	0.464012624	1016.93684267	0.109816219596
2024-11-08 00:06:00+00:00	129	268	76	78.3529616239	1.78797444	0.2158083	0.50394598	0.301089366	1006.71708	0.124168918397
2024-03-14 05:39:00+00:00	580	802	128	55.3788363419	1.019994095	0.197998161	0.691443905	0.4540855115	986.718876	0.0929928581845
2024-03-03 04:25:00+00:00	629	848	144	54.8760017133	0.919897204167	0.50570518	0.230497959167	0.4934517375	990.0593	0.0950663121203
2024-09-06 08:37:00+00:00	206	627	42	74.8078364469	1.36391165167	0.215054407833	1.67728271167	0.3206618155	985.670023333	0.0227985101927
2024-05-06 07:15:00+00:00	572	778	104	53.8256368646	0.91188206	0.150580335	1.0320069375	0.39315816	994.364475	0.0828468762838
2024-03-24 08:34:00+00:00	200	669	39	76.399016122	1.25387555333	0.202102769333	0.515039070667	0.4434551	999.813088	0.0324427946526
2024-03-25 03:04:00+00:00	747	956	67	46.803648803	1.5033696	0.148926966333	0.400610541667	0.431375909333	1001.45367	0.0358397299447
2024-05-07 01:29:00+00:00	779	870	101	40.7018524695	1.21377054667	0.137721529167	0.991587526667	0.400437273	999.683126667	0.0540744846563
2024-05-18 10:03:00+00:00	140	536	42	79.4970118529	1.25439813	0.20622285	0.621320704	0.3753480055	993.56047	0.03199559394
2024-09-08 04:10:00+00:00	715	817	101	42.7748930906	0.8061735	0.144339736667	2.55501983333	0.310225296667	989.199216667	0.0592704351866
2024-01-18 06:57:00+00:00	153	654	37	79.9671551587	1.231485475	0.5548935435	0.1954036075	0.4467393235	1012.04386	0.0206623397745
2024-03-06 01:26:00+00:00	491	877	81	62.3690346168	1.19549599333	0.487854702667	0.32115825	0.494343130667	999.23396	0.0262282561624
2024-04-10 07:30:00+00:00	412	567	143	61.9366837281	1.4815643	0.16032882	1.0377803	0.41012238	987.00445	0.130913728918
2024-03-05 01:19:00+00:00	463	835	89	63.5445681267	1.27700523	0.494869987	0.273625585833	0.505341061333	1000.5344575	0.025807164071
2024-08-07 21:50:00+00:00	152	463	52	77.7895725422	1.75576656667	0.21186648	2.52693583333	0.327976786667	982.778366667	0.0441446542753
2024-02-23 05:45:00+00:00	495	826	113	62.6979082572	0.41620215	0.5439323625	0.2474830625	0.399754575	1014.95365	0.114024527974
2024-12-15 06:48:00+00:00	96	535	31	82.9629724058	1.4123844	0.552894675	0.220758317	0.380669474	992.778385	0.0247459657036
2024-11-30 00:31:00+00:00	151	659	40	80.3174657923	1.42763944	0.554733181667	0.284178642667	0.360488970167	985.217713333	0.0194733947679
2024-09-02 03:17:00+00:00	776	899	78	40.3796716429	1.62371039167	0.145047864	1.85558070667	0.315033613333	989.94687	0.0212664660475
2024-10-15 06:27:00+00:00	344	810	55	68.9733416137	1.48107374	0.1907344185	0.4393668485	0.342640566	998.6076275	0.021836257885
2024-02-20 05:39:00+00:00	504	931	80	63.1937770885	1.13238081	0.551018945	0.09959861575	0.49125995	1012.084	0.0182679423242
2024-05-15 03:46:00+00:00	947	982	72	28.8671474712	0.523552373333	0.127355802	0.890851326667	0.414907824667	994.169717333	0.0520173461014
2024-07-07 23:43:00+00:00	505	571	167	54.3139724256	1.86065376833	0.1679112185	1.93093416	0.3533429255	987.396921667	0.14551343238
2024-10-27 02:19:00+00:00	463	871	63	62.506513684	1.44353121667	0.174588810667	0.7808521655	0.327881847667	996.468163333	0.0304317002031
2024-09-07 08:12:00+00:00	258	608	61	71.0065630626	1.05687535	0.200884412	2.52716845	0.323908641	985.36645	0.0450588242059
2024-09-21 00:10:00+00:00	408	825	57	64.6704834372	1.62070716667	0.187853763333	0.946580766667	0.321994566667	1000.63436	0.020072616353
2024-03-13 01:02:00+00:00	460	806	86	62.6483379096	1.20547618	0.296604524	0.615037046667	0.451515026667	990.226844	0.070715309241
2024-08-23 03:21:00+00:00	763	650	240	36.8375884232	1.77181174	0.148862646	2.59637059	0.292888278	986.757918	0.160264401078
2024-09-25 00:22:00+00:00	373	567	128	64.0528616661	1.53332312	0.183208914667	1.86134228667	0.3318204	990.703146667	0.0833442074206
2024-05-06 00:24:00+00:00	632	792	117	50.4336213181	1.40927448	0.14906256	0.9554444	0.382057608	995.94992	0.138216100449
2024-04-10 02:42:00+00:00	763	714	222	41.7834389555	1.13179806	0.14078486	0.84307444	0.405836368	990.169452	0.0938340402663
2024-02-23 05:41:00+00:00	500	827	113	62.3617011177	0.415490067333	0.544062559167	0.245905277833	0.399603488333	1014.97889	0.113497781755
2024-10-03 00:58:00+00:00	464	859	53	61.7503857609	1.58511548	0.181063358667	1.2396213	0.329523638667	993.77272	0.0117248286647
2024-04-08 08:45:00+00:00	216	539	74	74.6359098626	1.465517	0.1939891575	0.33264913	0.460577265	1002.6769625	0.0431803960911
2024-06-16 23:37:00+00:00	579	875	58	53.9703074015	1.537755745	0.152207814667	1.42976276833	0.458408258333	976.827281667	0.0352918964784
2024-02-28 02:40:00+00:00	566	818	135	58.3831977604	1.00532785	0.52977591	0.26026555	0.446923691667	1008.49594333	0.102631447426
2024-03-08 00:45:00+00:00	407	852	69	66.7107771724	1.242542	0.4748438925	0.2137253175	0.525614545	999.318425	0.0290318934559
2024-09-08 03:44:00+00:00	721	815	103	42.2827289336	0.786915885	0.143705020333	2.54181382667	0.309664706333	989.341458333	0.0602083708967
2024-02-14 07:39:00+00:00	173	652	41	78.4612984362	1.166809235	0.53038453	0.2167991965	0.482959795	1004.362955	0.0408930046119
2024-01-25 03:15:00+00:00	357	689	96	67.4782240369	1.343238175	0.5616930125	0.3522006325	0.405406945	1002.665675	0.0223361619459
2024-07-05 23:41:00+00:00	373	186	265	54.4443173368	2.00062942833	0.172655878167	3.06012282667	0.357023252667	977.552324167	0.349977552283
2024-04-04 05:12:00+00:00	765	973	77	45.8538438996	1.41549659	0.142759375	0.49224585	0.412510918	996.70906	0.032074853151
2024-03-07 03:12:00+00:00	649	939	97	53.6806742739	1.30479534	0.479396788	0.366448724	0.515995064	996.12932	0.0514091584087
2024-06-17 00:03:00+00:00	648	895	62	49.6350537448	1.545109455	0.145833672	1.464333365	0.455974355	976.726185	0.0342741362707
2024-11-05 01:45:00+00:00	389	863	58	67.4418957428	1.43194025	0.16824758	0.4076600675	0.3819076875	1004.282315	0.0213575559531
2024-04-05 22:54:00+00:00	267	716	60	73.5183960664	1.1130322	0.165971054	0.727435556	0.443097948	981.16234	0.0816757801144
2024-03-01 06:27:00+00:00	451	818	101	64.6248779106	0.72415927	0.5173614695	0.177538688	0.547459915	993.790125	0.0685458007059
2024-05-19 07:05:00+00:00	635	819	98	49.8867848707	1.4067672	0.145563655	0.863919366667	0.388686459167	993.149608333	0.0503914805842
2024-10-28 04:50:00+00:00	430	835	65	63.8908492802	1.2430786	0.1727781	0.78140121	0.306596956667	995.432733333	0.0348251819795
2024-07-20 21:35:00+00:00	156	462	52	77.2040327041	1.55345560833	0.2249427425	3.66266414167	0.360923893333	977.579454167	0.0454500161005
2024-12-06 01:58:00+00:00	290	808	62	73.5033473097	1.46369154667	0.55986628	0.158069412	0.414664582	1000.59430667	0.0202310019808
2024-07-29 23:22:00+00:00	428	732	67	60.8486824558	1.60523284667	0.186837479333	3.8865033	0.30185364	981.642593333	0.0598372399484
2024-03-02 02:48:00+00:00	607	878	125	56.7640274049	0.94537102	0.51319755	0.164787263	0.520478835	987.86718	0.0830015874168
2024-07-05 21:55:00+00:00	143	87	117	72.0922356962	1.98385819167	0.201994846667	3.13389358333	0.3604662	977.927958333	0.348686458512
2024-04-30 07:05:00+00:00	604	865	85	53.4446659609	1.28497499167	0.150949448333	0.765912914167	0.453432763333	983.538725	0.0588530827209
2024-04-16 03:57:00+00:00	843	954	85	37.6528348403	1.232584575	0.137290601	0.56843988	0.4106778615	986.991275	0.0377128637501
2024-06-15 08:16:00+00:00	527	726	145	58.5963113847	1.67054784	0.157153146	2.33652361667	0.428263740667	980.739660667	0.0543578806685
2024-08-26 22:23:00+00:00	186	598	44	76.0201630452	1.645483555	0.222948626	2.385397	0.3125960565	990.723095	0.0336374448427
2024-03-05 07:20:00+00:00	330	786	64	70.1546226595	1.18052536667	0.489489338333	0.272937541667	0.502245923333	999.52175	0.0291131452494
2024-07-09 02:06:00+00:00	773	593	266	32.551936077	1.93413868	0.142769686	2.35487474	0.3545726	983.80538	0.213568304775
2024-10-24 02:51:00+00:00	481	757	106	60.1971124966	1.60375142	0.168627938	0.7471372465	0.351862793	996.765214	0.042971152086
2024-08-12 21:56:00+00:00	153	522	43	77.7393811747	1.55837975667	0.235552606333	2.84272528667	0.306938671667	990.946344	0.0331096041019
2024-12-08 04:29:00+00:00	319	821	63	71.6340919177	1.46438082	0.565174760667	0.5889849845	0.329586437333	1001.0184	0.0178153165934
2024-10-19 03:34:00+00:00	568	933	66	57.9489492722	1.59318026	0.167711434667	0.318701952	0.340988206667	1012.19028667	0.0160748463957
2024-08-16 05:48:00+00:00	689	702	166	42.5360494528	1.56145382	0.156327654	3.53239449	0.292875948	987.524512	0.0661793376637
2024-05-02 03:57:00+00:00	923	928	113	32.4999382742	0.684115832	0.1335613785	0.550432995	0.4224866145	987.289125	0.0681829799019
2024-10-23 03:44:00+00:00	488	776	95	59.4791690695	1.3831243	0.165407554667	1.12942398667	0.344019804	994.458693333	0.04189331434
2024-02-04 00:58:00+00:00	243	758	52	75.5011071158	1.194008	0.555236118667	0.192152594	0.437353895333	1010.27155867	0.0200857200119
2024-09-22 03:58:00+00:00	696	919	75	47.9236258109	1.49689752	0.151000855333	0.849384713333	0.302446924667	996.620966667	0.0244219084403
2024-01-16 01:07:00+00:00	189	662	49	78.1120242859	0.898948210167	0.561705244833	0.2503356355	0.358569835	999.4086775	0.0352006678345
2024-11-29 06:11:00+00:00	182	638	52	78.1533306835	1.351200495	0.562528151	0.531559431167	0.3904043565	982.301121667	0.0310175007867
2024-10-07 05:24:00+00:00	509	831	82	59.090505996	1.39782505	0.169923809	0.87750715	0.333414492	994.81714	0.0268886426155
2024-08-09 04:26:00+00:00	810	720	191	33.0493972387	1.46352868667	0.147905496	2.78926881333	0.318063442667	981.404706667	0.0713080956735
2024-06-22 22:00:00+00:00	295	688	62	70.3261201159	1.10415745	0.162497	1.85337055	0.38585409	984.30655	0.0427034262935
2024-06-08 01:42:00+00:00	854	923	75	34.4001479012	1.22889224	0.127609327	1.71685514	0.432785692	978.7296	0.0524432853419
2024-06-03 05:14:00+00:00	791	610	261	31.5793389123	1.84232604	0.129075698667	2.49732004	0.381374606667	986.94212	0.185021825813
2024-02-04 05:35:00+00:00	391	867	68	67.8925445119	1.19466766667	0.556208931667	0.18624838	0.463201903333	1010.1799675	0.0193931086133
2024-02-15 06:40:00+00:00	330	814	62	70.7216540764	0.991583333333	0.531294293333	0.206565041667	0.482479366667	1002.1168	0.040615761362
2024-08-03 01:34:00+00:00	739	838	94	40.9113775723	1.33626866667	0.163032704667	3.53092841333	0.295271855333	986.708213333	0.0611250403641
2024-09-01 08:55:00+00:00	186	614	40	76.1814385779	1.58519568333	0.223854788333	1.60377785833	0.331068800833	986.006166667	0.0206579240502
2024-07-11 03:24:00+00:00	702	305	428	26.1845357111	2.00968654	0.150778744	2.55385191	0.344468068	980.14112	0.47255662429
2024-06-08 01:26:00+00:00	830	923	74	36.6450078977	1.22967652667	0.129373515333	1.731994	0.432571246	978.81884	0.0526167079085
2024-02-22 04:49:00+00:00	567	937	85	59.3796877576	0.734095709	0.5496503025	0.227651903333	0.404553134333	1015.71378	0.039769283036
2024-02-20 01:55:00+00:00	479	928	78	64.7672214209	1.10323621667	0.551752695833	0.0829995070833	0.4790487825	1012.67745833	0.021730223528
2024-05-15 08:06:00+00:00	474	841	60	60.6240478127	0.364947842	0.158853772	1.0655419	0.400778712	991.8155	0.0685489389143
2024-10-19 06:32:00+00:00	311	794	53	70.9578448385	1.48873185667	0.194756404333	0.330288214333	0.341561177333	1011.31893	0.0129239700067
2024-03-11 01:52:00+00:00	557	874	90	57.6975695693	1.35012072333	0.392149413333	0.419401059333	0.467868851667	998.235292	0.027126020336
2024-05-08 23:08:00+00:00	451	833	63	62.2412232289	1.13993472667	0.166183873	0.811968412	0.392394179667	993.6672	0.0353495272513
2024-07-30 00:11:00+00:00	556	780	77	52.7417919517	1.62564053667	0.172124134667	3.848523725	0.302379206667	981.438661667	0.061373062945
2024-01-29 04:44:00+00:00	420	860	82	66.7787567212	1.29105916	0.560307066333	0.130472708667	0.456582357333	1010.780355	0.0257785550924
2024-09-02 00:02:00+00:00	456	813	61	61.1194160898	1.67068236	0.182663064667	1.75742007333	0.325930061333	990.738781333	0.0196199301251
2024-01-16 03:13:00+00:00	369	838	71	69.3859147218	0.848119722833	0.564862030833	0.221768258667	0.365605063333	997.238654167	0.0349811116689
2024-05-28 05:48:00+00:00	838	846	149	36.7759029703	1.75814097	0.135831926	1.41971404	0.421762355	984.33064	0.107200253493
2024-04-02 23:40:00+00:00	349	532	140	67.0042649558	1.38341038333	0.163016273333	0.6833987	0.43376135	992.114616667	0.0706867538898
2024-09-07 06:32:00+00:00	525	768	85	55.6483414909	1.05774828	0.165162858333	2.44032891333	0.323921524333	985.30291	0.0529448358831
2024-07-29 07:28:00+00:00	569	768	101	52.9361017404	1.59265890333	0.175570025	3.05381081667	0.300214301667	979.314504667	0.0348554301238
2024-07-15 21:12:00+00:00	90	136	66	80.1475757502	1.59182086	0.219053326	3.20632512	0.32382887	981.6894	0.154965073478
2024-11-30 05:18:00+00:00	287	820	56	73.5697711863	1.40627952	0.558535292	0.3119258	0.357461472	986.39275	0.0241832243294
2024-03-04 04:01:00+00:00	639	918	102	54.0908875392	1.23607709333	0.499597423	0.238576969333	0.502824135667	996.313816667	0.0222770363464
2024-09-26 01:52:00+00:00	577	822	89	53.9063405884	1.52829383667	0.160125010667	1.55566102	0.319564444	996.36602	0.0384003560302
2024-04-16 07:49:00+00:00	404	708	90	63.5681773333	1.46525181167	0.164065712167	0.724493794167	0.397591293167	986.121621667	0.0418379477599
2024-10-01 02:10:00+00:00	597	879	79	54.1651742316	1.4838074	0.165291946667	0.595738223333	0.36325114	990.460516667	0.0269777164024
2024-09-03 02:33:00+00:00	742	915	59	42.9298702945	1.525635245	0.1479922605	1.667617135	0.301727429	987.611638	0.0207302536274
2024-01-09 01:02:00+00:00	161	607	47	79.3632502837	1.22475682	0.553545085333	0.222526623333	0.405912245333	1000.09589333	0.049869411189
2024-04-03 23:21:00+00:00	338	809	54	69.7323165948	0.726741164	0.1743415315	0.4566363515	0.4101056245	999.247265	0.0416274726882
2024-04-17 23:05:00+00:00	361	803	55	67.9462162028	1.73834388333	0.17492914	0.7155479	0.448078345	989.272858333	0.0759355130423
2024-02-22 01:22:00+00:00	408	868	71	67.4516659456	0.703662893333	0.549582513333	0.206942608667	0.423410523333	1015.66023867	0.0377922450062
2024-08-27 02:33:00+00:00	758	887	79	40.6885248001	1.367431625	0.146716427	2.41489959	0.3085640865	990.6620025	0.0288829528206
2024-01-22 05:55:00+00:00	298	811	58	72.873280071	1.29821215	0.5602914875	0.203722629167	0.466765796667	1014.78460833	0.0284171612704
2024-05-04 23:47:00+00:00	530	744	115	56.5996785764	1.25676869667	0.153437804667	1.01426985667	0.3861624	992.89802	0.161461162793
2024-01-29 05:39:00+00:00	357	826	75	69.8573833462	1.26485893	0.55919252	0.1321171875	0.4528250285	1010.731115	0.0261229864257
2024-05-08 01:45:00+00:00	789	824	125	38.4213476463	0.673741175	0.13553359	1.30091355	0.3735419975	986.511525	0.111746824744
2024-03-28 08:01:00+00:00	315	719	62	70.0673612987	1.46940051	0.18115835	0.437031495	0.482731183	968.112980167	0.0395954090287
2024-01-26 06:28:00+00:00	239	700	58	74.9746834078	1.37786033	0.558883263333	0.366301298	0.427376778667	1005.769018	0.0237817852917
2024-03-11 04:58:00+00:00	624	903	89	53.3211848617	1.30875032667	0.368479992	0.394029564	0.473213484	997.7841	0.0359658126348
2024-02-01 00:28:00+00:00	159	669	38	79.8783738037	1.2778589	0.55550057	0.15820646	0.44746588	1012.0048	0.0115950763038
2024-09-02 02:01:00+00:00	708	890	73	45.3637522425	1.66873829833	0.1525150295	1.82748919667	0.318913623	990.346086667	0.0212458421085
2024-02-25 04:23:00+00:00	590	809	152	57.4218600437	0.662948556333	0.535045773333	0.2779114605	0.432584912333	1006.61425083	0.0609726043246
2024-06-07 22:54:00+00:00	453	806	61	61.2277488555	1.27587236	0.16259051	1.87681604	0.428812976	979.30655	0.065610362072
2024-03-21 02:08:00+00:00	645	874	107	52.2503797242	0.725569793333	0.16713448	0.301840824	0.437247098	994.77084	0.076133348192
2024-05-15 07:55:00+00:00	506	854	61	58.7843347435	0.362848616667	0.155854966667	1.056522175	0.400694466667	991.87655	0.0686161428201
2024-04-28 22:47:00+00:00	349	745	66	67.9823496825	0.916694491833	0.177656496333	0.716161482833	0.450220853	995.27554	0.0491881849621
2024-02-19 07:26:00+00:00	234	673	61	75.2914929708	1.20856000667	0.54901266	0.147246584667	0.464644326667	1004.93281333	0.0420388727912
2024-12-08 00:43:00+00:00	147	641	40	80.2937702649	1.439365365	0.559777571667	0.558010539667	0.327457678667	1000.830033	0.0160276521216
2024-05-15 22:29:00+00:00	330	600	101	67.551049167	0.512680385	0.173899795833	1.22315466667	0.3787776985	989.0067465	0.129103779222
2024-01-31 04:24:00+00:00	444	850	94	65.6453854886	1.32083411	0.559338705	0.110243933	0.41258767	1008.45628	0.0346214569282
2024-10-17 23:05:00+00:00	116	545	35	81.4204024557	1.15409175	0.244328474167	0.296383058333	0.332692555	996.699358333	0.0210811060081
2024-11-12 06:37:00+00:00	166	621	42	78.2609805266	1.57442128	0.255047928333	0.5057703615	0.334404199833	1001.139475	0.0434525192295
